time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth	std_px_est	std_py_est	std_v_est	std_yaw_est	std_yaw_rate_est	RMSE_acc_px	RMSE_acc_py	RMSE_acc_vx	RMSE_acc_vy
1477010465050000	-21.4374	8.01849	4.8915	0.519948	-0.451892	radar	1.94994	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971	0.0611203	0.0811903	0.165187	0.0303461	0.0514557	0.0729694	0.0823862	0.366222	0.234108
1477010465100000	-21.2118	8.0642	4.83358	0.474796	-0.471796	lidar	3.92717	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417	0.0598044	0.0757745	0.161403	0.0301971	0.0519123	0.0729039	0.0827632	0.365808	0.234631
1477010465150000	-21.0217	8.20393	4.776	0.473281	-0.442651	radar	7.32375	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871	0.0613344	0.0811157	0.163666	0.030765	0.0518199	0.0728753	0.0830832	0.365424	0.234995
1477010465200000	-20.8402	8.35283	4.77823	0.468544	-0.427806	lidar	3.68587	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341	0.0599423	0.0756394	0.16022	0.0305578	0.0522191	0.0729348	0.0832959	0.365065	0.235178
1477010465250000	-20.602	8.46577	4.8292	0.442971	-0.433919	radar	3.9853	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835	0.0616183	0.080845	0.162928	0.0310664	0.0520454	0.0729473	0.0835415	0.364675	0.235397
1477010465300000	-20.3507	8.60408	4.89949	0.427378	-0.427859	lidar	1.54281	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358	0.0601601	0.0754849	0.159666	0.0308134	0.0524101	0.0729041	0.0837029	0.364269	0.235514
1477010465350000	-20.1554	8.72248	4.83525	0.423107	-0.405118	radar	2.92228	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919	0.0619224	0.0806961	0.162209	0.0312943	0.0521942	0.0729209	0.0838464	0.363906	0.235556
1477010465400000	-19.9533	8.82674	4.81832	0.407716	-0.401167	lidar	0.716919	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524	0.0603758	0.0753907	0.159094	0.0309895	0.0525261	0.0730089	0.0840101	0.363566	0.235601
1477010465450000	-19.7585	8.93379	4.75293	0.402168	-0.381399	radar	2.57994	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179	0.0622462	0.0804823	0.161636	0.0315114	0.0523524	0.0732252	0.0841702	0.363332	0.235592
1477010465500000	-19.5327	9.01224	4.75073	0.378418	-0.385414	lidar	0.227564	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891	0.060609	0.0751802	0.158657	0.0311773	0.0526648	0.0734637	0.0844254	0.363094	0.235658
1477010465550000	-19.2972	9.11564	4.78168	0.36292	-0.381769	radar	4.49342	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666	0.0625625	0.0801868	0.160968	0.0317739	0.0525631	0.07369	0.0846606	0.36283	0.235688
1477010465600000	-19.0083	9.21292	4.87311	0.340414	-0.383699	lidar	5.78517	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751	0.0608615	0.0749711	0.158152	0.0314073	0.0528452	0.0737275	0.0848869	0.362476	0.235717
1477010465650000	-18.7954	9.29257	4.84578	0.324277	-0.38036	radar	1.73146	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429	0.0629061	0.0799727	0.160348	0.0319655	0.0526935	0.0738358	0.0851634	0.36215	0.235774
1477010465700000	-18.5375	9.39874	4.90311	0.311999	-0.373977	lidar	1.02278	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429	0.0611321	0.0748392	0.157664	0.0315523	0.0529421	0.073883	0.0853646	0.361792	0.235759
1477010465750000	-18.2748	9.43802	4.95578	0.273709	-0.397064	radar	4.87193	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514	0.0632822	0.0797709	0.159813	0.0321107	0.0527902	0.0738745	0.085768	0.361399	0.235994
1477010465800000	-17.982	9.56939	5.06986	0.269792	-0.38217	lidar	3.96055	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691	0.061443	0.074727	0.157247	0.0316465	0.0530041	0.0737985	0.0859498	0.361011	0.236015
1477010465850000	-17.7401	9.65289	5.03958	0.262257	-0.365969	radar	3.3092	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964	0.0637004	0.0796657	0.159242	0.0321733	0.0528196	0.073723	0.0861108	0.360616	0.235988
1477010465900000	-17.4629	9.76399	5.11346	0.256412	-0.354482	lidar	1.66858	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338	0.0617392	0.0747139	0.156765	0.031649	0.0529995	0.0736459	0.0861574	0.360233	0.235859
1477010465950000	-17.2181	9.83784	5.11261	0.243112	-0.350028	radar	0.589774	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818	0.0641479	0.0794903	0.159091	0.0320917	0.0527397	0.073569	0.0861977	0.359849	0.235732
1477010466000000	-16.9438	9.96244	5.18561	0.244597	-0.332988	lidar	2.21528	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408	0.0620772	0.0746093	0.156627	0.031533	0.0529137	0.0735164	0.0861317	0.359487	0.235504
1477010466050000	-16.6921	10.0275	5.18156	0.230329	-0.329824	radar	0.108398	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113	0.0646394	0.0792127	0.159268	0.0318719	0.0525643	0.0734701	0.0860659	0.359122	0.235285
1477010466100000	-16.4417	10.1362	5.20804	0.230593	-0.31523	lidar	1.97336	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937	0.062451	0.0744182	0.156748	0.0313041	0.0527569	0.0734272	0.0859729	0.358762	0.235032
1477010466150000	-16.1875	10.2033	5.21485	0.217754	-0.312841	radar	0.601222	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883	0.0651455	0.0788511	0.15952	0.031607	0.0523903	0.0733922	0.085881	0.358404	0.234781
1477010466200000	-15.9492	10.2361	5.18071	0.196254	-0.318167	lidar	0.353829	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956	0.0628422	0.0741297	0.156936	0.0310532	0.0526126	0.0733405	0.0857914	0.358034	0.234557
1477010466250000	-15.7043	10.2975	5.15568	0.187783	-0.308687	radar	0.522139	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159	0.065609	0.0784971	0.159305	0.0314792	0.0523819	0.0732821	0.0856999	0.357654	0.234327
1477010466300000	-15.4799	10.3005	5.09389	0.160159	-0.319693	lidar	1.22658	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957	0.0632181	0.0737567	0.156765	0.0309447	0.0526146	0.0732051	0.0856442	0.357271	0.234197
1477010466350000	-15.1848	10.3305	5.19079	0.133547	-0.334749	radar	7.70587	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692	0.0660364	0.0780382	0.15865	0.0315259	0.0525369	0.0731675	0.0856159	0.356913	0.234185
1477010466400000	-14.9233	10.3886	5.20858	0.124861	-0.327651	lidar	0.411068	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828	0.063591	0.0733673	0.156276	0.0309977	0.0527502	0.0731441	0.085566	0.356561	0.23415
1477010466450000	-14.6816	10.4189	5.13126	0.116361	-0.312715	radar	6.49644	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394	0.0665198	0.077574	0.158069	0.0315532	0.0526282	0.0731016	0.0855346	0.356183	0.234117
1477010466500000	-14.4356	10.3946	5.09642	0.0842258	-0.327306	lidar	1.74559	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418	0.063955	0.07296	0.155833	0.0310293	0.0528271	0.0730484	0.0856633	0.355805	0.234373
1477010466550000	-14.1763	10.4187	5.09715	0.0702761	-0.323865	radar	0.589217	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926	0.0669192	0.0770702	0.157066	0.0317534	0.0528698	0.0730011	0.0858351	0.355429	0.234694
1477010466600000	-13.8728	10.5588	5.21322	0.0930683	-0.288798	lidar	8.85006	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944	0.0642904	0.072518	0.155087	0.0312248	0.0530321	0.073051	0.0857641	0.355071	0.234592
1477010466650000	-13.6233	10.6105	5.16194	0.0951985	-0.26664	radar	2.9233	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496	0.067468	0.0763355	0.157325	0.0316616	0.0527627	0.0730842	0.0856787	0.354697	0.234418
1477010466700000	-13.3689	10.6151	5.15178	0.0759837	-0.271851	lidar	0.236797	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603	0.0646648	0.0720935	0.155306	0.0311461	0.052942	0.0731128	0.0856141	0.354324	0.234321
1477010466750000	-13.1087	10.6399	5.15506	0.0651108	-0.268787	radar	0.260034	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288	0.0679281	0.0757475	0.157512	0.0316014	0.0527064	0.0731504	0.0855531	0.353951	0.234245
1477010466800000	-12.8518	10.7298	5.17975	0.076002	-0.247392	lidar	4.93045	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857	0.0650634	0.0716086	0.155475	0.0311045	0.0528999	0.0731875	0.0854665	0.353581	0.23404
1477010466850000	-12.5919	10.7756	5.16907	0.0759491	-0.232815	radar	2.04148	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467	0.0684639	0.0750069	0.158152	0.0314048	0.0525173	0.0732312	0.085395	0.353211	0.233809
1477010466900000	-12.3517	10.7502	5.13026	0.0503645	-0.245255	lidar	1.19007	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997	0.0654676	0.0710909	0.15599	0.0309441	0.0527515	0.0732333	0.0853067	0.352846	0.233668
1477010466950000	-12.0998	10.782	5.10105	0.0490583	-0.230874	radar	1.21746	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177	0.0689274	0.0743898	0.158412	0.0313122	0.0524578	0.0732234	0.085218	0.352491	0.233492
1477010467000000	-11.8497	10.8445	5.10986	0.0542316	-0.216264	lidar	2.80048	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022	0.065873	0.070532	0.156205	0.0308858	0.0527154	0.0731988	0.085158	0.352137	0.233266
1477010467050000	-11.5772	10.8641	5.12661	0.047301	-0.210855	radar	2.79304	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546	0.0694449	0.0735606	0.1591	0.0311176	0.0522943	0.0732013	0.0851027	0.351779	0.233041
1477010467100000	-11.3436	10.8817	5.0964	0.0389661	-0.209145	lidar	0.832657	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761	0.0662924	0.0699358	0.156765	0.0307394	0.0525952	0.07316	0.0850515	0.351434	0.232824
1477010467150000	-11.076	10.8318	5.17646	-0.00281385	-0.249985	radar	8.49353	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681	0.0699401	0.0728096	0.159676	0.0309464	0.0521663	0.0731323	0.0849643	0.351071	0.232877
1477010467200000	-10.7827	10.8104	5.22144	-0.0213945	-0.254954	lidar	2.58824	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317	0.0667725	0.069319	0.15724	0.0306079	0.0524983	0.0731776	0.0848966	0.350713	0.233108
1477010467250000	-10.5274	10.8066	5.2113	-0.032632	-0.253209	radar	0.180758	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679	0.0704696	0.0722344	0.159441	0.0309178	0.0521823	0.073213	0.0848449	0.350354	0.233432
1477010467300000	-10.2923	10.8047	5.17671	-0.0429663	-0.251453	lidar	1.03976	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776	0.0672109	0.068876	0.15703	0.03058	0.0525029	0.0731964	0.0848089	0.349995	0.233845
1477010467350000	-10.0487	10.848	5.09562	-0.027268	-0.215223	radar	7.07933	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618	0.0709703	0.0716152	0.159242	0.030902	0.0522024	0.0731548	0.0847323	0.349663	0.233945
1477010467400000	-9.78749	10.8922	5.11582	-0.020963	-0.200196	lidar	2.55509	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212	0.0675766	0.0683528	0.156873	0.0305825	0.0525263	0.0731157	0.0846465	0.349322	0.233928
1477010467450000	-9.55781	10.8742	5.0642	-0.0332887	-0.200415	radar	3.91009	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664	0.0714363	0.0707043	0.15999	0.0306757	0.0520011	0.0730471	0.0845628	0.349016	0.234
1477010467500000	-9.2958	10.8991	5.08384	-0.03199	-0.190444	lidar	1.02679	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865	0.0679755	0.0676357	0.15751	0.0304153	0.0523801	0.0729801	0.084477	0.348698	0.23402
1477010467550000	-9.05208	10.8798	5.0498	-0.0420572	-0.187798	radar	2.64063	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787	0.0718893	0.0698106	0.160706	0.0304694	0.0518353	0.0729066	0.0843947	0.348409	0.234115
1477010467600000	-8.78667	10.909	5.07625	-0.0379386	-0.175919	lidar	1.45379	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248	0.0683694	0.0669415	0.158108	0.0302669	0.052263	0.0728349	0.0843101	0.3481	0.234133
1477010467650000	-8.54758	10.8696	5.04124	-0.0547926	-0.181297	radar	6.11273	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992	0.072338	0.068906	0.16153	0.0302241	0.0516385	0.072762	0.0842375	0.347826	0.234321
1477010467700000	-8.37473	10.799	4.91633	-0.083984	-0.199428	lidar	4.78053	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359	0.0687717	0.0662298	0.158792	0.0300838	0.0521193	0.072814	0.0842842	0.347735	0.234916
1477010467750000	-8.12738	10.807	4.89783	-0.0800305	-0.182622	radar	1.92177	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617	0.0727099	0.068223	0.161393	0.0303128	0.0517817	0.0729009	0.0843141	0.347675	0.235398
1477010467800000	-7.79516	10.8463	5.03627	-0.0668059	-0.162394	lidar	5.91977	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791	0.0690989	0.0655897	0.158698	0.0302103	0.0522638	0.0728448	0.0842714	0.347413	0.235676
1477010467850000	-7.53755	10.8437	5.01701	-0.0638491	-0.14628	radar	2.70059	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029	0.0731231	0.0672175	0.162322	0.03005	0.0515306	0.0727913	0.0842333	0.347172	0.235891
1477010467900000	-7.25989	10.8312	5.05852	-0.068744	-0.14397	lidar	0.611913	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692	0.0694392	0.064968	0.159471	0.030002	0.0520665	0.0727239	0.0842159	0.346892	0.236172
1477010467950000	-7.02789	10.8581	4.98639	-0.05248	-0.113299	radar	5.47946	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-015	0.0734912	0.0663634	0.163403	0.0296867	0.05121	0.0726829	0.0841594	0.346685	0.236226
