time_stamp,px_state,py_state,v_state,yaw_angle_state,yaw_rate_state,sensor_type,NIS,px_measured,py_measured,px_ground_truth,py_ground_truth,vx_ground_truth,vy_ground_truth,std_px_est,std_py_est,std_v_est,std_yaw_est,std_yaw_rate_est,RMSE_acc_px,RMSE_acc_py,RMSE_acc_vx,RMSE_acc_vy,ax_calc,ay_calc,delta t
1477010462400000,-26.3321,-2.86835,4.88239,1.75244,-0.711923,lidar,1.32628,-26.1741,-2.87885,-26376,-2.95098,-1.18162,4.66493,0.0598473,0.0769858,0.172718,0.041888,0.143606,0.0620279,0.0875329,0.373942,0.232369,-2.5134,-0.707799999999992,0.05
1477010462450000,-26.3928,-2.64349,4.86679,1.73727,-0.667028,radar,1.68437,-26.4681,-3.44967,-26.4319,-2.71697,-1.05529,4.69696,0.0601325,0.0821571,0.179139,0.0376781,0.134577,0.06198,0.0874998,0.373675,0.232129,-2.5266,-0.640599999999996,0.05
1477010462500000,-26.4676,-2.48965,4.75653,1729,-0.64428,lidar,5.9584,-26674,-2.73852,-26.4815,-2.48143,-0.928411,4.72562,0.0599706,0.0764025,0.17313,0.04113,0.14305,0.0619047,0.0873888,0.373306,0.231837,-2.53758,-0.573200000000007,0.05
1477010462550000,-26525,-2.25457,4.76324,1.71984,-0.587252,radar,1.21758,-26657,-1.72382,-26.5247,-2.24456,-0.80109,4.75091,0.0602081,0.0818771,0.179689,0.0375314,0.134989,0.0618257,0.0872787,0.37286,0.23155,-2.54642,-0.505800000000001,0.05
1477010462600000,-26.5745,-2.05843,4.71052,1.70113,-0.577588,lidar,1.26134,-26.6691,-2.17333,-26.5616,-2.0065,-0.673434,4.77284,0.0600353,0.0762124,0.173539,0.0411191,0.143434,0.0617504,0.0872069,0.372398,0.231313,-2.55312,-0.438600000000005,0.05
1477010462650000,-26.6066,-1.82153,4.71444,1.6873,-0.531544,radar,2.01564,-26.3248,-1.32261,-26.5921,-1.76744,-0.545553,4.79141,0.0602263,0.0818139,0.180112,0.0376121,0.135336,0.0616764,0.0871388,0.371925,0.231084,-2.55762,-0.371399999999991,0.05
1477010462700000,-26.6047,-1.5733,4.72725,1.64959,-0.544177,lidar,1.10276,-26.4671,-1.53207,-26.6161,-1.52753,-0.417552,4.80664,0.0600647,0.0761692,0.173803,0.0412782,0.143751,0.061601,0.0870589,0.371461,0.23084,-2.56002,-0.304599999999997,0.05
1477010462750000,-26.6008,-1.34414,4.71491,1.60321,-0.592704,radar,1.65797,-26.4998,-2.19526,-26.6338,-1.28695,-0.289538,4.81852,0.0602192,0.0817907,0.180347,0.0375939,0.13528,0.0615454,0.0869964,0.371056,0.23061,-2.56028,-0.237600000000011,0.05
1477010462800000,-26.6041,-1.11743,4.70122,1.57379,-0.593016,lidar,0.0394453,-26.5998,-1.14277,-26.6451,-1.04586,-0.161616,4.8271,0.0600674,0.076119,0.173941,0.0412989,0.143697,0.0615023,0.086961,0.370662,0.230406,-2.55844,-0.171599999999987,0.05
1477010462850000,-26.6343,-0.892651,4.69086,1.56193,-0.563382,radar,5.19906,-27.2008,-1.67679,-26.65,-0.804425,-0.0338883,4.83238,0.0602255,0.0817098,0.180382,0.037622,0.135326,0.06143,0.0869642,0.370215,0.230226,-2.554554,-0.105600000000017,0.05
1477010462900000,-26.6461,-0.642068,4.71898,1.53986,-0.554991,lidar,0.554078,-26.7355,-0.59539,-26.6485,-0.562811,0.0935412,4.83439,0.0600918,0.0760647,0.17392,0.0413587,0.143732,0.0613531,0.0869457,0.36976,0.230013,-2.54859,-0.040199999999988,0.05
1477010462950000,-26.6327,-0.401296,4.7318,1.49742,-0.599688,radar,2.24545,-26.9891,0.0351487,-26.6406,-0.321181,0.220572,4.83317,0.0602114,0.0817161,0.18041,0.0375969,0.135244,0.0612777,0.0869293,0.369352,0.229796,-2.540616,0.0244,0.05
1477010463000000,-26.5868,-0.107745,4.8192,1.45668,-0.609085,lidar,2.60249,-26.4553,0.0602653,-26.6264,-0.0796947,0.347104,4.82874,0.0601168,0.0760611,0.173895,0.0413367,0.143648,0.0612333,0.0868322,0.369029,0.229518,-2.53064,0.088600000000003,0.05
1477010463050000,-26.5678,0.131091,4.82207,1.42722,-0.615741,radar,2.74851,-26.9537,0.136943,-26.6059,0.161489,0.473041,4.82116,0.060202,0.0821281,0.180713,0.0373828,0.134893,0.0611867,0.0867373,0.368728,0.229245,-2.51874,0.151599999999998,0.05
1477010463100000,-26.5443,0.422584,4.90545,1.4028,-0.604801,lidar,1.71491,-26.6201,0.57588,-26.5792,0.402213,0.598287,4.81045,0.0601485,0.0763499,0.173976,0.041101,0.143304,0.0611355,0.0866356,0.368436,0.228964,-2.50492,0.214199999999991,0.05
1477010463150000,-26.5334,0.661765,4.89424,1.40028,-0.542249,radar,1.78745,-26.8241,0.381506,-26.5462,0.642323,0.722748,4.79667,0.0602076,0.0820366,0.180317,0.0371051,0.134534,0.0610631,0.0865337,0.368019,0.228685,-2.48922,0.275600000000011,0.05
1477010463200000,-26.5274,0.943244,4.95606,1.38963,-0.520527,lidar,2.98914,-26.7293,1.06082,-26.5069,0.881666,0.846334,4.77986,0.0601785,0.0763245,0.173637,0.0407919,0.142957,0.0609961,0.086481,0.367572,0.228451,-2.47172,0.336199999999991,0.05
1477010463250000,-26.4897,1.20423,4.97351,1.38914,-0.445787,radar,6.73376,-25.9562,2.60409,-26.4616,1.12009,0.968955,4.76007,0.060239,0.0820129,0.180133,0.0367824,0.134174,0.0609368,0.0864753,0.367135,0.228263,-2.45242,0.395800000000008,0.05
1477010463300000,-26.4351,1.44142,4.96388,1.36385,-0.449575,lidar,0.0927147,-26.3986,1.42212,-26.4101,1.35745,1.09053,4.73737,0.0602265,0.076336,0.173457,0.0404494,0.142639,0.0608745,0.0864692,0.366701,0.228061,-2.4315,0.45399999999999,0.05
1477010463350000,-26395,1.66144,4.92493,1.35189,-0.424318,radar,8.14333,-26.5072,-0.563928,-26.3526,1.59361,1.21096,4.71181,0.0603221,0.0820016,0.179979,0.0365938,0.13409,0.0608361,0.0864284,0.366318,0.22783,-2.4086,0.511200000000009,0.05
1477010463400000,-26.3426,1.87305,4.88131,1.33026,-0.425938,lidar,0.398469,-26.3594,1.79315,-26.2891,1.82841,1.33018,4.68345,0.0601947,0.0763359,0.173312,0.0402755,0.142582,0.0608193,0.0863509,0.365963,0.227569,-2.3844,0.567200000000003,0.05
1477010463450000,-26.2725,2.10409,4.87921,1.29643,-0.459005,radar,0.398331,-26.3475,1.82827,-26.2197,2.06173,1.44811,4.65235,0.0603693,0.0819945,0.17981,0.0367794,0.134562,0.0608011,0.0862709,0.36557,0.227302,-2.3586,0.621999999999989,0.05
1477010463500000,-26.2119,2.29811,4.81647,1.27345,-0.460484,lidar,0.850304,-26.2502,2.18481,-26.1444,2.29342,1.56467,4.61859,0.0601674,0.0763333,0.173162,0.0404955,0.143015,0.0608183,0.0861662,0.365203,0.227026,-2.3312,0.6752,0.05
1477010463550000,-26.1485,2.52689,4.80762,1.26416,-0.422984,radar,0.540819,-26069,2.27896,-26.0633,2.52336,1.67979,4.58223,0.0603889,0.0820097,0.179544,0.0372475,0.13526,0.0608895,0.0860618,0.364934,0.226751,-2.3024,0.727200000000003,0.05
1477010463600000,-26.0718,2.76861,4.82865,1.24362,-0.421768,lidar,0.0918508,-26.0641,2.80701,-25.9765,2.75141,1.79339,4.54334,0.0601339,0.0763714,0.172913,0.0409804,0.143629,0.0609965,0.0859617,0.364685,0.22648,-2.272,0.777800000000006,0.05
1477010463650000,-25.9745,2.9902,4.83798,1.19135,-0.509043,radar,3.17434,-26.3234,3.02388,-25.8841,2.97746,1.90543,4502,0.0603806,0.0820204,0.179344,0.0375549,0.135454,0.0610846,0.0858601,0.364287,0.226207,-2.2408,-89949.1332,0.05
1477010463700000,-25.8731,3.26745,4.92224,1.16861,-0.503741,lidar,1.48227,-25.8345,3.42005,-25.7861,3.20139,2.01582,4.45828,0.0601195,0.0763943,0.172739,0.0412635,0.14378,0.0611604,0.0858179,0.363875,0.225961,-2.2078,89950.8344,0.05
1477010463750000,-25.79,3.49725,4925,1.14813,-0.501932,radar,2.10889,-26.1824,3.73376,-25.6826,3.42306,2.12452,4.41227,0.0603608,0.0820877,0.178983,0.0377705,0.13548,0.0613136,0.0857918,0.363473,0.225723,-2.174,0.920199999999998,0.05
1477010463800000,-25.6838,3.69834,4.89305,1.11914,-0.507495,lidar,0.254866,-25.6666,3.63509,-25.5737,3.64239,2.23146,4.36404,0.0601225,0.0765131,0.172397,0.0414054,0.143748,0.0614768,0.0857327,0.363067,0.22546,-2.13880000000001,0.964600000000004,0.05
1477010463850000,-25.5669,3.90594,4.88216,1.08634,-0.52318,radar,1.13477,-25.5773,3.13316,-25.4596,3.85924,2.3366,4.31367,0.0604147,0.0822209,0.178608,0.0381541,0.135921,0.0616273,0.0856605,0.362646,0.225191,-2.10279999999999,1.0074,0.05
1477010463900000,-25.4995,4.08633,4.8103,1.07232,-0.511049,lidar,3.7797,-25.7492,3.99968,-25.3402,4.07353,2.43989,4.26125,0.0600778,0.0766644,0.172041,0.0417282,0.144096,0.0620436,0.0855605,0.362277,0.224929,-2.06580000000001,1.04839999999999,0.05
1477010463950000,-25.3764,4.28822,4.8026,1.04232,-0.519034,radar,0.60445,-25.3516,3.75691,-25.2157,4.28514,2.54127,4.20686,0.0604463,0.0823896,0.178192,0.0388101,0.136805,0.0624638,0.0854587,0.361893,0.22468,-2.0276,1.08780000000001,0.05
1477010464000000,-25.2155,4.50494,4.83762,1.00519,-0.531273,lidar,2.0311,-25.0214,4.52803,-25.0863,4.49399,2.64071,4.15058,0.0600209,0.0768462,0.171643,0.0423327,0.144848,0.0627067,0.0853589,0.36147,0.224436,-1.9888,1.1256,0.05
1477010464050000,-25.0658,4.70217,4.82671,0.985567,-0.493743,radar,9.03119,-24.2719,4.30917,-24.9518,4.69998,2.73817,4.09251,0.0604174,0.0826383,0.177628,0.0395166,0.137593,0.0628775,0.0852577,0.361059,0.224195,-1.94920000000001,1.1614,0.05
1477010464100000,-24.9473,4.89614,4.80927,0.965686,-0.488578,lidar,0.428126,-25.0363,4.88499,-24.8126,4.90303,2.83361,4.03273,0.0599598,0.0771208,0.171101,0.0429406,0.145482,0.0631436,0.0851575,0.360663,0.223961,-1.9088,1.1956,0.05
1477010464150000,-24.7911,5.08689,4.81077,0.935813,-0.491774,radar,2.3197,-24.3609,4.95947,-24.6686,5.10304,2.92701,3.97132,0.0604322,0.0828912,0.177138,0.0401753,0.138266,0.0633491,0.0850607,0.360255,0.223748,-1.868,1.2282,0.05
1477010464200000,-24.6228,5.29995,4.85525,0.908121,-0.493932,lidar,0.924765,-24.5041,5.35293,-24.5201,5.29995,3.01833,3.90839,0.0599139,0.0773784,0.170632,0.043499,0.146031,0.0634704,0.0849606,0.359834,0.223519,-1.8264,1.2586,0.05
1477010464250000,-24.4505,5.47567,4.86486,0.859076,-0.552328,radar,0.848294,-24.4379,5.24592,-24367,5.49367,3.10754,3.84401,0.0604352,0.0831933,0.176557,0.04078,0.138839,0.0635248,0.0848653,0.359428,0.223391,-1.7842,1.2876,0.05
1477010464300000,-24.2623,5.6473,4.86983,0.82011,-0.565865,lidar,1.20137,-24.1159,5.61152,-24.2095,5.68414,3.19464,3.77827,0.0598583,0.077691,0.170084,0.0439754,0.146471,0.0635017,0.0847846,0.35906,0.223377,-1.742,1.3148,0.05
1477010464350000,-24.0972,5.80711,4.85485,0.781859,-0.592947,radar,3.07641,-24.5638,4.75836,-24.0477,5.8713,3.27959,3.71127,0.0604197,0.0837124,0.175532,0.0418428,0.140197,0.0634726,0.0847423,0.358729,0.223558,-1.69899999999999,1.34,0.05
1477010464400000,-23922,5.96696,4.84428,0.74962,-0.596559,lidar,0.034884,-23.9153,5.94377,-23.8818,6.05508,3.36239,3.64309,0.0597416,0.0781827,0.169132,0.04487,0.14755,0.0634283,0.0847503,0.35842,0.223908,-1.656,1.3636,0.05
1477010464450000,-23.7798,6.15822,4.80434,0.773465,-0.461913,radar,4.90875,-23.5491,6.44495,-23.7117,6.23542,3.44302,3.57383,0.060388,0.0843477,0.174305,0.043196,0.141882,0.0634396,0.0847335,0.358003,0.223893,-1.6126,1.3852,0.05
1477010464500000,-23.6132,6.31431,4.78646,0.749515,-0.463757,lidar,0.0955091,-23.6471,6.29102,-23.5377,6.41227,3.52148,3.50357,0.0596513,0.0787732,0.167981,0.0460251,0.148907,0.0634704,0.0847666,0.357589,0.223939,-1.5692,1.4052,0.05
1477010464550000,-23464,6.49202,4.76837,0.75211,-0.407378,radar,1.61954,-23.7544,6.53746,-23.3598,6.58559,3.59775,3.4324,0.060453,0.0846501,0.173741,0.0438732,0.142332,0.0635949,0.084788,0.357218,0.223837,-1.5254,1.4234,0.05
1477010464600000,-23.2413,6.71529,4.88598,0.737788,-0.395603,lidar,4.22544,-23.0099,6.86182,-23.1781,6.75533,3.67185,3.36041,0.0596516,0.0790315,0.16747,0.0465731,0.149298,0.0635939,0.0847119,0.356815,0.223607,-1.482,1.4398,0.05
1477010464650000,-23.0445,6.85747,4.86977,0.7112,-0.396527,radar,5.49658,-22.7862,5.74143,-22.9928,6.92146,3.74376,3.28768,0.0605767,0.0846368,0.17352,0.0437736,0.141726,0.063569,0.08467,0.356414,0.22341,-1.4382,1.4546,0.05
1477010464700000,-22.8326,7.03081,4.9132,0.689384,-0.397691,lidar,1.01665,-22.6991,7063,-22804,7.08393,3.8135,3.21431,0.0597334,0.079076,0.167291,0.0463912,0.148808,0.0635107,0.084611,0.356005,0.223194,-1.3948,1.46739999999999,0.05
1477010464750000,-22619,7.16388,4.9211,0.646926,-0.44404,radar,1.71231,-22418,6.76159,-22.6117,7.24273,3.88106,3.14038,0.0607407,0.0847778,0.173099,0.0439625,0.141998,0.0634388,0.0845982,0.355604,0.223094,-1.35120000000001,1.47860000000001,0.05
1477010464800000,-22.4351,7.30966,4.90761,0.628234,-0.44016,lidar,0.284266,-22.5083,7.31524,-22.4161,7.39782,3.94647,3.06598,0.0598136,0.0792141,0.166917,0.0465069,0.149043,0.0633727,0.0846065,0.355198,0.223008,-1.3082,1.488,0.05
1477010464850000,-22.2049,7.43181,4.94845,0.567775,-0.534958,radar,2.65876,-22.0543,7.85452,-22.2173,7.54917,4.00974,2.99118,0.0609033,0.0851052,0.172318,0.0446879,0.143167,0.0633031,0.0846958,0.354877,0.223311,-1.26539999999999,1.496,0.05
1477010464900000,-22.0236,7.59472,4.95559,0.55952,-0.512176,lidar,2.10978,-22.1947,7.69478,-22.0154,7.69679,4.07087,2.91607,0.0598715,0.0795061,0.166215,0.0471235,0.149994,0.0632322,0.0847394,0.354526,0.223473,-1.22260000000001,1.5022,0.05
1477010464950000,-21.8397,7.76969,4.94755,0.57631,-0.420668,radar,5.65648,-21.6178,9.0351,-21.8105,7.84064,4.12989,2.84074,0.0610602,0.0856111,0.171199,0.0457651,0.144664,0.0631757,0.0847106,0.354124,0.223326,-1.18039999999999,1.50659999999999,0.05
1477010465000000,-21.6329,7.91261,4.95685,0.559441,-0.415188,lidar,0.0561865,-21.6473,7.94,-21.6026,7.98072,4.18681,2.76526,0.0599205,0.0799951,0.165175,0.0480305,0.151179,0.0631205,0.0846766,0.353723,0.223165,-1.13840000000002,1.5096,0.05
1477010465050000,-21.4413,8.04942,4.93642,0.551214,-0.389549,radar,1.53974,-21.8637,7.78661,-21392,8.11703,4.24166,2.68971,0.0612972,0.085693,0.170734,0.0460475,0.144683,0.0630926,0.0846419,0.353327,0.222967,-1.097,1.511,0.05
1477010465100000,-21.2163,8.08247,4.85443,0.493447,-0.439336,lidar,4.67214,-21.0853,7.83229,-21.1787,8.24957,4.29447,2.61417,0.0600545,0.0800608,0.164782,0.0482265,0.15119,0.0630466,0.0849183,0.352929,0.223217,-1.0562,1.51079999999999,0.05
1477010465150000,-21.0238,8.24455,4.83793,0.520848,-0.326262,radar,5.80602,-20.5503,9.28616,-20.9628,8.37833,4.34526,2.53871,0.0614777,0.0860831,0.169668,0.0472563,0.146421,0.0630421,0.0850599,0.352603,0.223053,-1.01579999999998,1.5092,0.05
1477010465200000,-20.8474,8.39831,4.83487,0.52537,-0.300051,lidar,2.89473,-21.0519,8.50983,-20.7444,8.50333,4.39406,2.46341,0.0601263,0.0803497,0.163859,0.0493115,0.152625,0.0631602,0.08511,0.352348,0.222809,-0.975999999999999,1.506,0.05
1477010465250000,-20.6044,8.50526,4.88421,0.480652,-0.371255,radar,4.7764,-19.9265,9.40847,-20.5237,8.62457,4.4409,2.38835,0.0617832,0.0856383,0.169643,0.0471703,0.145804,0.0632049,0.085202,0.351992,0.222645,-0.936800000000009,1.5012,0.05
1477010465300000,-20.3561,8.64259,4.94481,0.466287,-0.364734,lidar,1.30126,-20.21,8.68914,-20.3006,8.74206,4.48582,2.31358,0.060364,0.080045,0.163931,0.0492169,0.15216,0.0631887,0.0852366,0.351613,0.222437,-0.898400000000006,1.4954,0.05
1477010465350000,-20156,8.77936,4.91982,0.481005,-0.289016,radar,1.39204,-20.2277,8.8532,-20.0753,8.85583,4.52884,2.23919,0.0620951,0.0855969,0.169292,0.0474249,0.146041,0.0632331,0.085218,0.351309,0.222195,-0.860399999999988,1.4878,0.05
1477010465400000,-19.9588,8.88038,4.88468,0.466123,-0.290218,lidar,0.598121,-20.0633,8.86724,-19848,8.96589,4.57001,2.16524,0.0605502,0.0800825,0.16361,0.0493973,0.152344,0.0633788,0.0852187,0.351053,0.221952,-0.823400000000003,1.479,0.05
1477010465450000,-19.7571,9.00481,4.86092,0.474737,-0.235453,radar,0.934234,-19.9264,8.78179,-19.6186,9.07227,4.60937,2.09179,0.0624364,0.0852947,0.169228,0.0473945,0.145944,0.0636442,0.0851833,0.350922,0.22179,-0.787200000000006,1.469,0.05
1477010465500000,-19537,9.07471,4.82899,0.446258,-0.256721,lidar,0.834357,-19.4861,8.96665,-19.3873,9.17499,4.64694,2.01891,0.0607828,0.0798089,0.163602,0.0493872,0.152323,0.0639634,0.0852198,0.3508,0.221566,-0.751399999999993,1.4576,0.05
1477010465550000,-19.2948,9.1811,4.87481,0.420769,-0.290982,radar,4.59706,-18.5719,10.2069,-19.1542,9.27409,4.68278,1.94666,0.0627674,0.0849575,0.16914,0.047573,0.146276,0.0642343,0.0852377,0.350583,0.22133,-0.716800000000006,1.445,0.05
1477010465600000,-19.0102,9.26964,4.94077,0.391625,-0.308262,lidar,6.09726,-18.6786,9.19191,-18.9193,9.36959,4.71692,1.8751,0.061056,0.079562,0.163565,0.0495753,0.152635,0.0643053,0.085273,0.350267,0.221086,-0.682799999999997,1.4312,0.05
1477010465650000,-18.7917,9.35348,4.92717,0.370155,-0.324304,radar,1.72757,-19.2825,8.98189,-18.6827,9.46154,4.7494,1.80429,0.0631303,0.0849016,0.168774,0.0479656,0.146836,0.0644376,0.0853299,0.349958,0.220845,-0.649599999999992,1.4162,0.05
1477010465700000,-18.5375,9.45425,4.96804,0.355683,-0.321396,lidar,0.710205,-18.4242,9.46852,-18.4446,9.54996,4.78028,1.73429,0.0613162,0.0795734,0.163217,0.0498839,0.15305,0.0645141,0.0853541,0.349621,0.220602,-0.617600000000014,1.4,0.05
1477010465750000,-18.2719,9.47891,4.99679,0.285246,-0.436552,radar,5.88644,-18.1634,8.72444,-18.2049,9.63492,4.80959,1.66514,0.0635411,0.0848991,0.168319,0.0484008,0.147395,0.0645196,0.0855729,0.349238,0.220694,-0.586199999999995,1.383,0.05
1477010465800000,-17.9802,9.60837,5.11029,0.282329,-0.410187,lidar,3.29128,-17.7736,9.72478,-17.9639,9.71643,4.83737,1.59691,0.0616452,0.0795833,0.162799,0.0502021,0.153435,0.0644535,0.0856286,0.348871,0.220601,-0.555599999999998,1.3646,0.05
1477010465850000,-17.7347,9.70393,5.10101,0.290177,-0.341145,radar,2.93143,-17.2296,9.97767,-17.7214,9.79457,4.86368,1.52964,0.0640289,0.0852416,0.167346,0.0492073,0.148489,0.0643861,0.0856398,0.348492,0.220385,-0.52620000000001,1.3454,0.05
1477010465900000,-17.46,9.81211,5.16683,0.28557,-0.323599,lidar,1.08367,-17.3436,9.88109,-17.4777,9.86936,4.88856,1.46338,0.0619008,0.0800452,0.161857,0.0507804,0.15419,0.0643212,0.0855882,0.348127,0.220145,-0.497599999999991,1.3252,0.05
1477010465950000,-17.2114,9.88938,5.17537,0.270188,-0.326254,radar,0.433455,-17.1554,10212,-17.2328,9.94087,4.91205,1.39818,0.0645245,0.0850754,0.167074,0.0489087,0.147749,0.064259,0.0855288,0.347766,0.219907,-0.469799999999996,1.304,0.05
1477010466000000,-16.9396,10.0138,5.24438,0.276181,-0.296524,lidar,1.27129,-16.8876,10145,-16.9868,10.0091,4.93421,1.33408,0.0622497,0.0799452,0.161622,0.0504025,0.153539,0.0642268,0.0854363,0.347428,0.219714,-0.443200000000008,1.282,0.05
1477010466050000,-16.6837,10.0813,5.24897,0.259129,-0.301146,radar,0.0623927,-16.5958,10.1078,-16.7396,10.0743,4.95507,1.27113,0.0650522,0.0845686,0.167059,0.0481482,0.146643,0.0642099,0.0853444,0.347095,0.219503,-0.417199999999998,1.259,0.05
1477010466100000,-16.4363,10188,5.26823,0.262265,-0.278046,lidar,1.17392,-16.5153,10.3091,-16.4915,10.1362,4.97469,1.20937,0.0626371,0.0795616,0.161651,0.0496736,0.152656,0.0641917,0.0852861,0.34676,0.219386,-0.392399999999995,1.2352,0.05
1477010466150000,-16.1784,10.2563,5.28123,0.244012,-0.292864,radar,0.522869,-16.09,10.5824,-16.2424,10.1952,4.99311,1.14883,0.065578,0.0839422,0.167108,0.0474407,0.145929,0.0641912,0.0852413,0.34644,0.219229,-0.368399999999998,1.2108,0.05
1477010466200000,-15.9441,10.2765,5.2249,0.213776,-0.313072,lidar,0.77964,-16006,10.1843,-15.9924,10.2511,5.01039,1.08956,0.0630459,0.0790449,0.161752,0.0490606,0.152127,0.0641612,0.0851577,0.346096,0.218995,-0.345600000000008,1.1854,0.05
1477010466250000,-15.6952,10.3448,5.21377,0.211892,-0.28182,radar,0.270607,-15.7234,10.41,-15.7416,10.3041,5.02655,1.03159,0.0660724,0.0837043,0.166668,0.047711,0.146823,0.0641282,0.0850871,0.34574,0.218781,-0.323200000000003,1.1594,0.05
1477010466300000,-15.4751,10.3334,5.12749,0.173145,-0.314236,lidar,1.86378,-15.5699,10.1904,-15.4899,10.3543,5.04166,0.974957,0.0634291,0.0787795,0.161391,0.0493604,0.152883,0.0640632,0.0850015,0.34537,0.218587,-0.302199999999999,1.13266,0.05
1477010466350000,-15.1813,10.3524,5.20552,0.124794,-0.394091,radar,7.59731,-14.2385,10.9109,-15.2376,10.4016,5.05576,0.919692,0.0665575,0.0835362,0.165919,0.0485886,0.148329,0.0640476,0.0849411,0.345038,0.218715,-0.282,1.1053,0.05
1477010466400000,-14.9202,10.4063,5.22275,0.115252,-0.380702,lidar,0.272688,-14.9365,10.4722,-14.9846,10.4462,5.06889,0.865828,0.063894,0.0785877,0.16078,0.0501785,0.154076,0.0640482,0.0848706,0.344714,0.218824,-0.262599999999988,1.07728,0.05
1477010466450000,-14.6755,10.4472,5.16067,0.128318,-0.289498,radar,6.71291,-14724,9.63507,-14.7309,10.4882,5.0811,0.813394,0.0672161,0.0834934,0.164938,0.0496084,0.149629,0.0640311,0.0848013,0.344351,0.218705,-0.24420000000001,1.04868,0.05
1477010466500000,-14.4336,10.4087,5.10595,0.0835274,-0.330277,lidar,2.14032,-14.4088,10222,-14.4766,10.5276,5.09243,0.762418,0.0642824,0.0786465,0.159921,0.051041,0.155034,0.0639939,0.0848883,0.343985,0.219022,-0.226600000000001,1.01952,0.05
1477010466550000,-14.1731,10.4352,5.11079,0.0737043,-0.314065,radar,0.582185,-13.9005,10.5238,-14.2218,10.5645,5.10293,0.712926,0.067741,0.0834562,0.163931,0.0507206,0.150944,0.0639654,0.0850069,0.343621,0.219338,-0.20999999999999,0.98984,0.05
1477010466600000,-13.8659,10.5929,5.24806,0.120254,-0.228693,lidar,7.77192,-13.8049,10.9383,-13.9665,10.5989,5.11263,0.664944,0.0647186,0.0785819,0.159101,0.0519901,0.156026,0.0640652,0.0849175,0.343287,0.219112,-0.19400000000001,0.959639999999999,0.05
1477010466650000,-13.6065,10.6622,5.23479,0.145263,-0.145482,radar,1.68683,-13.3956,10.7857,-13.7107,10631,5.12159,0.618496,0.0683617,0.0821567,0.164412,0.0495951,0.14851,0.0641765,0.08484,0.342935,0.218974,-0.179200000000002,0.928960000000001,0.05
1477010466700000,-13.3587,10659,5.2013,0.120364,-0.168721,lidar,0.702939,-13.3556,10.5517,-13.4545,10.6608,5.12983,0.573603,0.0650168,0.0778721,0.15962,0.0509452,0.1541,0.0642594,0.0847507,0.342577,0.218756,-0.164799999999996,0.897859999999999,0.05
1477010466750000,-13.0943,10.6837,5.21559,0.104395,-0.187718,radar,0.274728,-12.9374,10.8137,-13.1979,10.6884,5.13741,0.530288,0.0687025,0.0811322,0.164995,0.0485563,0.147094,0.0643673,0.0846619,0.342225,0.218527,-0.151599999999998,0.8663,0.05
1477010466800000,-12.8394,10.7808,5.24061,0.12622,-0.147736,lidar,3.71375,-12.9591,11.0099,-12.9409,10.7138,5.14436,0.48857,0.0654352,0.0769455,0.16023,0.0500738,0.15306,0.0644676,0.0846287,0.341875,0.218438,-0.138999999999996,0.834359999999998,0.05
1477010466850000,-12.5719,10.8337,5.25669,0.130631,-0.127049,radar,1.19783,-12.2518,11.2495,-12.6836,10.7373,5.15071,0.448467,0.0691917,0.0797602,0.165796,0.0472888,0.145615,0.0646026,0.0846552,0.341529,0.218477,-0.127000000000006,0.802060000000001,0.05
1477010466900000,-12.3394,10.7973,5.18664,0.0949971,-0.163949,lidar,2.24338,-12.3713,10.6091,-12426,10.7587,5.15651,0.409997,0.0658032,0.0759436,0.161021,0.0490331,0.151974,0.0646562,0.0845852,0.341172,0.218281,-0.115999999999996,0.7694,0.05
1477010466950000,-12.0798,10.8372,5.18476,0.101311,-0.130797,radar,0.377697,-11.9352,10.9161,-12.1681,10.7783,5.16179,0.373177,0.0696262,0.0789551,0.166215,0.0469807,0.145794,0.0647145,0.0845398,0.340816,0.218163,-0.105599999999999,0.7364,0.05
1477010467000000,-11.8341,10.9023,5.18452,0.112043,-0.108927,lidar,1.85797,-11.9451,11.0515,-11.91,10.7961,5.16658,0.338022,0.0662307,0.0752114,0.161404,0.0488747,0.152202,0.0647396,0.0845908,0.340463,0.218214,-0.095799999999997,0.7031,0.05
1477010467050000,-11.5558,10922,5.21583,0.0987053,-0.126028,radar,2.70678,-10.9703,10.9676,-11.6516,10.8121,5.17092,0.304546,0.0701071,0.0776432,0.166966,0.0461299,0.144787,0.0648195,0.084651,0.34011,0.218197,-0.0868,0.66952,0.05
1477010467100000,-11.3282,10.9355,5.16559,0.088251,-0.131122,lidar,0.889939,-11.4548,10.9407,-11393,10.8265,5.17484,0.272761,0.0666595,0.0742203,0.162129,0.0482105,0.151441,0.0648195,0.0847086,0.339761,0.218129,-0.078399999999999,0.6357,0.05
1477010467150000,-11.0659,10.8592,5.19557,-0.00717543,-0.335304,radar,9.75086,-11.3472,10.5111,-11.1342,10.8394,5.17836,0.242681,0.0706093,0.0766728,0.167486,0.0457789,0.144572,0.0648269,0.0846258,0.33941,0.218274,-0.070399999999999,0.6016,0.05
1477010467200000,-10776,10.8271,5.22914,-0.0361102,-0.350277,lidar,2.71488,-10.6009,10.6823,-10.8753,10.8509,5.18153,0.214317,0.0673033,0.0732148,0.162609,0.047974,0.151282,0.0649167,0.0845454,0.339066,0.218816,-0.063400000000016,0.56728,0.05
